run_id,slice_type,slice_key,n_samples,rankic_mean,spread_mean,ls_mean,lo_mean,lo_corr_market,turnover_top1
run_72084ce6c5,vol_regime,low,402,0.014925373134328358,-0.00001841640049647594,-0.00001841640049647594,-0.0004279709316963908,0.9474356286576578,0.2
run_72084ce6c5,vol_regime,med,402,0.014925373134328356,0.0002597126618981753,0.0002597126618981753,0.0009904062222123849,0.9661370418845995,0.215
run_72084ce6c5,vol_regime,high,416,0.10576923076923075,0.00027069976764579253,0.00027069976764579253,-0.0008639421748105942,0.9648645138237404,0.16908212560386474
