fold_id,train_start,train_end,test_start,test_end,rankic_mean,spread_mean,ls_mean,lo_mean,lo_corr_market,turnover_top1
0,1609732800000,1630713600000,1630717200000,1651698000000,0.01776176588322754,0.00031132455835696985,0.00031132455835696985,-0.000023424373080367616,0.8058186343489954,0.7436513383665065
1,1609732800000,1651698000000,1651701600000,1672682400000,0.01951163721621776,-0.00009453799559786444,-0.00009453799559786444,-0.00018838503653819945,0.8135504665529893,0.7529169526424159
2,1609732800000,1672682400000,1672686000000,1693666800000,0.024672613941785326,0.00012356133012168146,0.00012356133012168146,0.00007176053509049476,0.790790181573516,0.7170555936856554
3,1609732800000,1693666800000,1693670400000,1714651200000,0.010036026762738034,-0.000016802155747558045,-0.000016802155747558045,0.000225898192204778,0.7635712864911558,0.7355868222374743
4,1609732800000,1714651200000,1714654800000,1735653600000,0.012869957719117813,0.000031254173176816355,0.000031254173176816355,0.00020139163852346366,0.7705899454934951,0.7106120349734271
