run_id,slice_type,slice_key,n_samples,rankic_mean,spread_mean,ls_mean,lo_mean,lo_corr_market,turnover_top1
run_20251230_111911_3d6b,vol_regime,low,86508,0.02300943265362741,0.000054840814123346236,0.000054840814123346236,0.00012692861406274727,0.6757784469393485,0.7270835500988451
run_20251230_111911_3d6b,vol_regime,med,86508,0.011360799001248438,0.00004926595679086264,0.00004926595679086264,0.00013133741139889412,0.7365862129765455,0.7452918530850068
run_20251230_111911_3d6b,vol_regime,high,89127,0.016638055808004308,0.00010334862154495752,0.00010334862154495752,-0.00008184373877571693,0.823938173212052,0.7453039789941426
