fold_id,train_start,train_end,test_start,test_end,rankic_mean,spread_mean,ls_mean,lo_mean,lo_corr_market,turnover_top1
0,1640995200000,1656766800000,1656770400000,1672542000000,0.00570515746234596,0.000022848954948123523,0.000022848954948123523,-0.000041211055553780145,0.8393120455383913,0.4626797534809404
1,1640995200000,1672542000000,1672545600000,1688317200000,-0.0010953902327704259,-0.000017690889817164086,-0.000017690889817164086,0.00006514427292921945,0.842999867416219,0.46131020314996574
2,1640995200000,1688317200000,1688320800000,1704092400000,0.018667275216795984,0.00008082277198697943,0.00008082277198697943,0.0002103933502400324,0.7863454749478367,0.507190139237617
3,1640995200000,1704092400000,1704096000000,1719867600000,-0.0007302601551802812,0.00003547483509474825,0.00003547483509474825,0.00011035773324398338,0.845871462953482,0.45674503538005023
4,1640995200000,1719867600000,1719871200000,1735653600000,0.0009122006841505127,0.00006315589476459662,0.00006315589476459662,0.0001204973919465516,0.8872105216641998,0.44913321167883213
