run_id,slice_type,slice_key,n_samples,rankic_mean,spread_mean,ls_mean,lo_mean,lo_corr_market,turnover_top1
run_c1dd623b67,vol_regime,low,28896,-0.0002214839424141747,-0.0000251816351631877,-0.0000251816351631877,0.000029106344135364765,0.8065959955732148,0.4428907656098574
run_c1dd623b67,vol_regime,med,28892,0.01816419770178596,0.00006442816063402389,0.00006442816063402389,0.0001331883759830243,0.8413054968279265,0.438521185267239
run_c1dd623b67,vol_regime,high,29772,0.024989923417976623,0.00003804192259188383,0.00003804192259188383,0.00010686487671018661,0.8598269466390026,0.4474603601182478
