fold_id,train_start,train_end,test_start,test_end,rankic_mean,spread_mean,ls_mean,lo_mean,lo_corr_market,turnover_top1
0,1640995200000,1656766800000,1656770400000,1672542000000,0.008078502966681882,0.00012846349008413684,0.00012846349008413684,-0.0000664094491470481,0.8328968408405621,0.5546678840447387
1,1640995200000,1672542000000,1672545600000,1688317200000,-0.0010497489730716555,-0.00005963200261429013,-0.00005963200261429013,0.00009979998535803601,0.8574711780847638,0.5140378908924903
2,1640995200000,1688317200000,1688320800000,1704092400000,-0.011592879963486992,-0.00005886280276731475,-0.00005886280276731475,0.00010047123158413241,0.7946079884323596,0.5160922163889523
3,1640995200000,1704092400000,1704096000000,1719867600000,0.010041077133728893,-0.00009940483846730494,-0.00009940483846730494,0.000016520429205400887,0.8564006123672453,0.5124400821730198
4,1640995200000,1719867600000,1719871200000,1735653600000,-0.004606613454960092,0.00003141654059576303,0.00003141654059576303,0.00010875319485144231,0.8833160271224936,0.46875
