run_id,slice_type,slice_key,n_samples,rankic_mean,spread_mean,ls_mean,lo_mean,lo_corr_market,turnover_top1
run_20251230_052104_0f22,vol_regime,low,28896,-0.0009136212624584705,2.157534963901144e-6,2.157534963901144e-6,0.00006130152037613121,0.7971090464715823,0.5164059255157137
run_20251230_052104_0f22,vol_regime,med,28892,-0.00008306797729475209,-0.000034189409692328884,-0.000034189409692328884,0.00004382227786689234,0.8298655258388146,0.535031847133758
run_20251230_052104_0f22,vol_regime,high,29772,0.0012629316135966684,-9.255559984986154e-6,-9.255559984986154e-6,0.00004737878530456993,0.8573192038067722,0.5284869658693899
